departure,return,price,departure_airport,arrival_airport,date_of_export,DepartureCity,DepartureCountry,ArrivalCity,ArrivalCountry
2025-10-26,,255.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-10-27,,342.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-10-28,,381.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-10-29,,905.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-10-30,,299.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-10-31,,601.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-01,,292.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-02,,259.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-03,,324.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-04,,806.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-05,,788.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-06,,267.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-07,,196.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-08,,258.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-09,,132.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-10,,554.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-11,,806.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-12,,715.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-13,,399.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-14,,258.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-15,,306.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-16,,296.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-17,,344.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-18,,712.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-19,,715.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-20,,187.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-21,,184.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-22,,151.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-23,,184.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-24,,226.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-25,,535.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-26,,712.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-27,,263.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-28,,297.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-29,,120.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-11-30,,120.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-01,,151.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-02,,490.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-03,,490.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-04,,218.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-05,,390.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-06,,120.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-07,,145.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-08,,176.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-09,,814.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-10,,715.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-11,,172.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-12,,288.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-13,,120.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-14,,135.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-15,,151.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-16,,490.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-17,,704.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-18,,172.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-19,,218.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-20,,146.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-21,,150.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-22,,178.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-23,,898.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-24,,810.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-25,,681.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-26,,226.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-27,,150.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-28,,252.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-29,,444.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-12-30,,951.0,PMO,KRK,2025-09-17,Palermo,Włochy,Kraków,Polska
2025-09-17,,1397.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-18,,1397.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-19,,1883.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-20,,390.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-21,,1856.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-22,,2154.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-23,,1792.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-24,,1914.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-25,,1627.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-26,,2338.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-27,,1265.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-28,,1610.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-29,,1903.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-30,,1893.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-01,,390.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-02,,992.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-03,,1218.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-04,,905.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-05,,1381.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-06,,1443.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-07,,905.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-08,,483.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-09,,1235.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-10,,905.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-11,,905.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-12,,965.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-13,,1063.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-14,,1047.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-15,,905.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-16,,946.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-17,,946.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-18,,1063.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-19,,1218.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-20,,946.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-21,,946.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-22,,664.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-23,,946.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-24,,946.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-25,,992.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-26,,1277.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-27,,1063.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-28,,1063.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-29,,905.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-30,,905.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-10-31,,890.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-01,,863.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-02,,1007.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-03,,844.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-04,,817.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-05,,771.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-06,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-07,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-08,,805.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-09,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-10,,863.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-11,,925.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-12,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-13,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-14,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-15,,761.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-16,,863.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-17,,925.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-18,,817.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-19,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-20,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-21,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-22,,535.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-23,,844.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-24,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-25,,684.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-26,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-27,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-28,,647.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-29,,535.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-11-30,,595.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-01,,535.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-02,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-03,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-04,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-05,,460.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-06,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-07,,715.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-08,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-09,,817.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-10,,715.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-11,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-12,,460.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-13,,460.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-14,,700.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-15,,698.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-16,,490.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-17,,549.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-18,,494.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-19,,545.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-20,,771.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-21,,810.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-22,,844.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-23,,844.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-24,,780.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-25,,817.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-26,,844.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-27,,844.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-28,,959.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-29,,932.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-12-30,,759.0,PMO,GDN,2025-09-17,Palermo,Włochy,Gdańsk,Polska
2025-09-17,,615.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-18,,244.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-19,,590.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-20,,662.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-21,,1481.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-22,,1197.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-23,,635.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-24,,615.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-25,,466.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-26,,532.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-27,,821.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-28,,1532.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-29,,1244.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-30,,783.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-01,,540.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-02,,722.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-03,,1194.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-04,,504.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-05,,1389.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-06,,1219.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-07,,478.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-08,,381.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-09,,424.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-10,,449.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-11,,918.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-12,,1256.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-13,,1071.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-14,,675.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-15,,507.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-16,,334.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-17,,370.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-18,,440.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-19,,1155.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-20,,925.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-21,,615.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-22,,470.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-23,,449.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-24,,494.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-25,,802.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-02,,3995.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-03,,1010.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-04,,607.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-05,,126.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-06,,502.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-07,,134.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-08,,321.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-09,,826.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-10,,728.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-11,,282.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-12,,126.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-13,,562.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-14,,133.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-15,,209.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-16,,678.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-17,,678.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-18,,288.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-19,,150.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-20,,881.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-21,,153.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-22,,150.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-23,,789.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-24,,687.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-25,,664.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-26,,252.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-27,,1053.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-28,,248.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-29,,374.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-30,,912.0,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-26,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-27,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-28,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-29,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-30,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-10-31,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-01,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-02,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-03,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-04,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-05,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-06,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-07,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-08,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-09,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-10,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-11,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-12,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-13,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-14,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-15,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-16,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-17,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-18,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-19,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-20,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-21,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-22,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-23,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-24,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-25,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-26,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-27,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-28,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-29,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-11-30,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-12-01,,,PMO,WRO,2025-09-17,Palermo,Włochy,Wrocław,Polska
2025-09-17,,2380.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-18,,1632.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-19,,1993.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-20,,1728.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-21,,1993.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-22,,1882.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-23,,1763.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-24,,1321.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-25,,1321.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-26,,2379.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-27,,1695.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-28,,2040.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-29,,1321.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-09-30,,1321.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-10-01,,1172.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-10-02,,1164.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-10-03,,1407.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-10-04,,1375.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-10-05,,1751.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-10-06,,1321.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
2025-10-07,,1321.0,PMO,KTW,2025-09-17,Palermo,Włochy,Katowice,Polska
